model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,6,2760304911,0.3,0.1576724598223267,0.18647423897447307,0.4292409030004347,0.005780893332552263
gg_1d,1,1000,6,2760304911,0.424264068712,0.11341010636997417,0.1010372894330572,0.4134993108815023,0.005929964269149113
gg_1d,1,1000,6,2760304911,0.6,0.06527423669293109,0.08144986996013902,0.3894300569119741,0.006624735286988686
gg_1d,1,1000,6,2760304911,0.848528137424,0.5609194666193633,0.49035129800305594,0.37612556983501344,0.010171427831395718
gg_1d,1,1000,6,2760304911,1.2,0.9899823854891414,1.0136010159460838,0.3497906728272574,0.016389274979908258
gg_1d,1,1000,7,2904491693,0.02,0.7548737767146441,0.6836563547947853,0.23724882375843623,0.003802923349941136
gg_1d,1,1000,7,2904491693,0.026516504294,0.7164432839242152,0.6779264531479622,0.2401325891754684,0.0037724969444904756
gg_1d,1,1000,7,2904491693,0.0375,0.6791908652493319,0.6176385334732171,0.27455971800798756,0.003314952376330129
gg_1d,1,1000,7,2904491693,0.053033008589,0.7038554192643955,0.6152721739071811,0.28872493223873724,0.003178158194436917
gg_1d,1,1000,7,2904491693,0.075,0.8489384883827129,0.739324859857061,0.31099471790568545,0.0030130273482305995
gg_1d,1,1000,7,2904491693,0.106066017178,0.8070343737870211,0.6049447969592747,0.34079888660483376,0.0035697799138185403
gg_1d,1,1000,7,2904491693,0.15,0.6427397254195228,0.3877041193073162,0.3588795276856181,0.0046719637199331004
gg_1d,1,1000,7,2904491693,0.212132034356,0.4865588928411104,0.29488548705245765,0.36742881944229,0.004965622120288183
gg_1d,1,1000,7,2904491693,0.3,0.35103425011410616,0.24107135946572744,0.3604334211284041,0.004854211175507637
gg_1d,1,1000,7,2904491693,0.424264068712,0.38592693808909306,0.23945891165474245,0.36668057917314184,0.005248194096937077
gg_1d,1,1000,7,2904491693,0.6,0.3901123171074774,0.29198566129109177,0.3699552010198009,0.007261194569847714
gg_1d,1,1000,7,2904491693,0.848528137424,0.44622723735053604,0.4913100093340499,0.36335012466126604,0.009274444897097433
gg_1d,1,1000,7,2904491693,1.2,0.8207761687403914,0.9262423330561447,0.3442764058240028,0.015047537003168177
gg_1d,1,1000,8,4245388044,0.02,0.6790635417006019,0.48699718594428565,0.42054200902846706,0.003668680548778082
gg_1d,1,1000,8,4245388044,0.026516504294,0.6806556344259054,0.49163372171936687,0.40395527885471133,0.003511100319795034
