label,model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,h,sup_err,ise,Mh_to_d,f_hat,f_floor_hit,n_kernel_positive,p_kernel_positive,sum_kernel_weights,kernel_weight_ess,min_g1_hat,median_g1_hat,max_g1_hat,min_D_hat,q01_D_hat,median_D_hat,max_D_hat,n_D_floor_grid,p_D_floor_grid
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.053033008589,0.2354373203778892,0.3092873930743275,424.264068712,0.3059033306221334,0,264,0.033,2447.226644977067,216.12000733926783,0.0926464400794439,0.235311891611294,0.3983860228696746,0.3028618220371236,0.327460128306098,0.7692361215313563,1.30232652929752,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.075,0.1845799096746474,0.232006951422857,600.0,0.3040260129419033,0,358,0.04475,2432.2081035352267,302.95932595883363,0.095817831642485,0.2309938509857782,0.3541423858329931,0.3151632674957817,0.340303972593421,0.7597831802304333,1.1648423843938205,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.106066017178,0.1345973588332849,0.1824913660219559,848.528137424,0.2972131213095076,0,497,0.062125,2377.704970476061,415.5075617141532,0.0944890681410224,0.2239479303849684,0.3291461866915199,0.3179168797282832,0.3431363541188533,0.7534927441906463,1.1074416406695524,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.15,0.0997451729755882,0.1426482684556385,1200.0,0.2952106266732767,0,725,0.090625,2361.685013386213,587.9891893752077,0.0940423253160484,0.2207483097210988,0.3171622193897435,0.3185600951287214,0.3436514804210944,0.7477654588817064,1.074359087150212,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.212132034356,0.1120964283585523,0.1523901011838524,1697.056274848,0.2974628342040755,0,1029,0.128625,2379.702673632604,842.8429587243864,0.0947047637495071,0.2244651260900637,0.3385480420999175,0.3183751139967105,0.3432165447329888,0.754598895323066,1.1381187939184878,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.3,0.1241301221192952,0.1850032901553078,2400.0,0.2975698634879015,0,1425,0.178125,2380.558907903212,1190.519351324206,0.0966455541376606,0.2250250248918066,0.352507178641982,0.3247827350688355,0.3496909823141623,0.7562090537469888,1.1846198889569814,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.424264068712,0.2402459935822964,0.269789635885067,3394.112549696,0.296821619695839,0,1987,0.248375,2374.572957566712,1675.4684228007563,0.1060891009032117,0.2241177290189657,0.3490627886188622,0.3574170271421741,0.3830532299717402,0.7550586417816367,1.1760018996478632,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.6,0.4103412071852608,0.4398162060708294,4800.0,0.2909322884551599,0,2707,0.338375,2327.45830764128,2302.5523283900934,0.1192522932790644,0.2206747557426554,0.3316114180617467,0.4098970723129078,0.4263243404777672,0.7585089881718887,1.1398233582892827,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,0.848528137424,0.6394132383993605,0.6677612243855989,6788.225099392,0.2736181902391007,0,3388,0.4235,2188.945521912806,2988.42565709714,0.1171495609734165,0.2104315456630168,0.3019258613150023,0.4281497544846913,0.4612615479890679,0.7690700149691498,1.1034568317667952,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,44,2977011510,1.2,0.9114889926889412,0.9128329438142267,9600.0,0.2432501798801292,0,4019,0.502375,1946.0014390410336,3640.3166328661,0.1091105053426597,0.1907371490018879,0.2605122355780729,0.448552619350284,0.4815487971785496,0.7841192516111641,1.0709642052739703,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.010125,0.4442279487018714,0.4968432971084544,81.0,0.3617347717421665,0,59,0.007375,2893.878173937332,48.711280158547446,0.0546382484701476,0.2436553254144022,0.3052105405520448,0.1510450549362506,0.1676979950544124,0.6735745204723429,0.8437412280884888,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.013258252147,0.3904389252709599,0.5115292298917745,106.066017176,0.3676934523596899,0,75,0.009375,2941.547618877519,65.36046479909677,0.0532393097671008,0.2378512979559439,0.3159929819410295,0.1447926511212943,0.1604117487264945,0.6468739011519571,0.8593924637850626,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.01875,0.2453588914080384,0.3795013876735172,150.0,0.359991997968048,0,107,0.013375,2879.9359837443844,89.26744304269879,0.0636113175076527,0.2442967186745528,0.3037768537871214,0.1767020318971054,0.1946535934286114,0.6786170805280956,0.843843350690489,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.026516504294,0.1283728995901727,0.1900243846270939,212.132034352,0.3440033234526636,0,136,0.017,2752.026587621309,118.42785995292292,0.0876117346007951,0.2476447011154548,0.3218586861159486,0.2546828144608055,0.2776627566857159,0.7198904319583758,0.935626676177266,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.0375,0.1308601645665923,0.1409876987325581,300.0,0.327739021712543,0,187,0.023375,2621.9121737003443,159.4401260914314,0.0916372290906725,0.2407326763966853,0.3296557158270506,0.2796042674803818,0.3046559207470943,0.734525523200682,1.005848232854581,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.053033008589,0.1056322210656202,0.1182853549920471,424.264068712,0.3175655226333237,0,270,0.03375,2540.5241810665902,221.10686408108603,0.1011040896979528,0.2374510951243127,0.347831156634982,0.3183723751230149,0.3306390516403286,0.7477231569577061,1.0953051633272053,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.075,0.1341251078712799,0.1527144438765664,600.0,0.3205265420845355,0,388,0.0485,2564.2123366762844,320.44961509241944,0.098237966257736,0.2419213245361754,0.3847456016611928,0.3064893335161828,0.3306512897118102,0.7547622201981987,1.2003548884251842,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.106066017178,0.1069690830937361,0.1402440543179359,848.528137424,0.3212358375842329,0,548,0.0685,2569.886700673864,454.6862789338719,0.0972333650174345,0.2425265741229488,0.3855429703326309,0.3026852973461855,0.3267695119327616,0.7549798177775064,1.200186670428811,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.15,0.0923057242226671,0.1197896455053962,1200.0,0.3201061101241627,0,754,0.09425,2560.848880993301,638.5149250185273,0.0985124497516556,0.2414425343736079,0.371864702995381,0.3077493575909709,0.3320717430591406,0.7542578124483699,1.1616919866076352,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.212132034356,0.0915812369132422,0.0931674844407522,1697.056274848,0.3136809245819355,0,1041,0.130125,2509.447396655484,877.4161445731987,0.0991701222649019,0.2354648078426396,0.3496617547868998,0.3161496746959443,0.3408288101124062,0.7506507071045523,1.1147051904827123,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.3,0.1449113683602165,0.121293744022147,2400.0,0.3053892023908108,0,1428,0.1785,2443.1136191264864,1203.2037303558138,0.09761639011625,0.2274089177660509,0.3241875256682261,0.3196458465199073,0.3340206518218348,0.744652777458165,1.0615552977323632,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.424264068712,0.2549321413788519,0.2260300411734943,3394.112549696,0.2986502577946499,0,1996,0.2495,2389.2020623572,1669.3857402734025,0.0978252731655052,0.2221420471164508,0.3159610683704611,0.3275579732891753,0.3568296336899472,0.7438200413983714,1.057963487805572,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.6,0.4296013220523047,0.4109217097968587,4800.0,0.2898927912294252,0,2668,0.3335,2319.142329835402,2278.086722222302,0.1002471462753601,0.215782412244701,0.2987540972112336,0.3458076547892602,0.375370552867483,0.7443524598510206,1.030567527892735,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,0.848528137424,0.6500163218446031,0.6664915541901602,6788.225099392,0.2720696720784108,0,3398,0.42475,2176.5573766272864,2969.1160560265484,0.1041827927012296,0.2046928932032869,0.2736213036238349,0.3829268874599299,0.4132014319699754,0.752354687825309,1.0057030669150693,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,45,4149385552,1.2,0.9061382684084884,0.915658658498694,9600.0,0.2422657752729657,0,4003,0.500375,1938.126202183726,3626.648761879841,0.0996430152789285,0.1850677551461383,0.2377080183838556,0.4112962929520635,0.4418576810347258,0.7639038363450998,0.981186955177739,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.010125,0.9916355358432544,1.1536540347395965,81.0,0.2791634672340576,0,45,0.005625,2233.3077378724606,36.62182876659377,0.0149081428195923,0.145365682450972,0.2464698954881946,0.0534029146696797,0.0605946280239947,0.5207188601404418,0.8828873560362687,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.013258252147,0.7179530038181636,0.8699343623031588,106.066017176,0.2751796147124595,0,58,0.00725,2201.436917699676,48.00531433746462,0.0227240097446426,0.1602657306236219,0.2384232497673247,0.0825788268087643,0.0926888377000741,0.5824040810257209,0.8664277330879243,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.01875,0.5491871753452711,0.6124274688764924,150.0,0.2833969001844299,0,89,0.011125,2267.1752014754397,72.24545921981529,0.0350280677422974,0.1849352922374993,0.2391002987696292,0.1236007441136502,0.13779847062065,0.6525663905185506,0.8436941216153979,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.026516504294,0.4508167311176541,0.4461305319676357,212.132034352,0.2913042983762853,0,130,0.01625,2330.4343870102825,104.86842559827356,0.0469024936286188,0.2010553250789521,0.2411989500962943,0.1610085875493457,0.1787959316417267,0.6901900390746853,0.8279965364078884,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.0375,0.1797553807818994,0.1799965726816955,300.0,0.3022045185825575,0,185,0.023125,2417.63614866046,153.69888470303232,0.0743675541815135,0.219755658048699,0.285914960388948,0.2460835282355234,0.2703340394808709,0.7271752887065626,0.9460975690568324,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.053033008589,0.173340609653787,0.1707676937038097,424.264068712,0.3054269416411281,0,259,0.032375,2443.415533129025,217.39919496146533,0.0779091016540531,0.2236635719234034,0.2956494203924055,0.2550826107069333,0.2801468616782758,0.7322981093992835,0.9679873648467756,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.075,0.2146628778309911,0.1999043462646183,600.0,0.3017616768074612,0,364,0.0455,2414.09341445969,300.86682262616847,0.0721978307079749,0.2198954539060693,0.287089073735372,0.239254472177528,0.2631991659730604,0.7287056999168698,0.95137685067461,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.106066017178,0.1744377889698238,0.1784510945972342,848.528137424,0.30440675164281,0,514,0.06425,2435.25401314248,431.3549395434987,0.0745462435917051,0.2208169055626133,0.286727464762229,0.244890243693338,0.2689700486344713,0.7254008144396193,0.9419221591335604,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.15,0.1772155766346255,0.1801943619391062,1200.0,0.306484588128107,0,744,0.093,2451.876705024856,616.0362842000837,0.0746123206557177,0.2206426694562078,0.2838205393338863,0.243445587627821,0.2670881280609682,0.719914403539214,0.926051587348505,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.212132034356,0.1767854666571731,0.1855304141218195,1697.056274848,0.3079556143929228,0,1050,0.13125,2463.644915143382,873.6920113534513,0.0755692380800176,0.2209315778288559,0.2841521323765292,0.245390032031039,0.2690359078714193,0.7174137034792543,0.922704828540575,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.3,0.1587373558365942,0.183614415907627,2400.0,0.3072773190144112,0,1478,0.18475,2458.2185521152896,1228.1371682312565,0.0849962593300974,0.2224059166611747,0.2906930211315524,0.2766109116114462,0.3016283874543742,0.723795421590306,0.9460282394546634,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.424264068712,0.5028431448580433,0.3820892269529148,3394.112549696,0.3019531917476309,0,1988,0.2485,2415.625533981048,1690.0148866937693,0.1122129060847569,0.2221287899309218,0.2967843213814633,0.3716235136820251,0.3844573872189799,0.7356398143874385,0.982881882002136,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.6,0.6888836874935704,0.5894782921731977,4800.0,0.2903454350544532,0,2670,0.33375,2322.7634804356258,2273.73672833795,0.1243466578318854,0.2157233315495931,0.2857977779718764,0.428271440908188,0.4414376935876786,0.7429885422828675,0.9843370808233168,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,0.848528137424,0.6947062627860201,0.7740866683231964,6788.225099392,0.2724344391911125,0,3376,0.422,2179.4755135289,2968.3257928155526,0.1215578590004116,0.2051252801821253,0.2670462670323297,0.4461912354448656,0.4736348830992207,0.752934470367126,0.9802221328009012,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,46,682031044,1.2,0.9033257053608604,0.9745525945024236,9600.0,0.2422058865741198,0,4003,0.500375,1937.6470925929589,3622.456155266581,0.1107337717400568,0.1859140890429416,0.2345851245024592,0.4571886063808364,0.4852445572567335,0.7675869966358071,0.9685360162816335,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.010125,0.3162169669330071,0.4327694676988875,81.0,0.2682983456638579,0,46,0.00575,2146.386765310864,36.38079464547255,0.0693505507869494,0.2052376188741091,0.4022379452192406,0.2584829608820491,0.2803254674531686,0.764960433752523,1.4992188797287296,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.013258252147,0.2164071552359446,0.2852174641626798,106.066017176,0.2819570718061918,0,60,0.0075,2255.6565744495347,51.142857822697614,0.07663615520967,0.2139732197378722,0.3742334409028566,0.2718007912294792,0.2948345737822525,0.7588858061519044,1.3272709866986157,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.01875,0.1285290033484344,0.1766576028366161,150.0,0.283621832719862,0,87,0.010875,2268.974661758896,71.46826487045733,0.0785431897036056,0.215090137950521,0.354270812309443,0.2769292792109699,0.3003875763824044,0.7583694664400858,1.2490957022316478,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.026516504294,0.124192343223923,0.1573265337619166,212.132034352,0.2850973841592197,0,123,0.015375,2280.7790732737576,101.20841471221055,0.0822756585122197,0.2163177232935239,0.3602723419671671,0.2885879109514062,0.3125716344327877,0.7587502913485729,1.2636816820667989,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.0375,0.1062478880341344,0.1098991986419826,300.0,0.2972276625112167,0,183,0.022875,2377.821300089734,151.6129491860923,0.0907511340107469,0.2236937997052164,0.3371433849915101,0.3053253295605425,0.330460477474967,0.7526008777758857,1.1342934306418635,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.053033008589,0.1738224336665289,0.1528097350299469,424.264068712,0.2994318521555406,0,250,0.03125,2395.4548172443247,212.01708914519904,0.0835700044479576,0.2190511157688208,0.2981035265143993,0.2790952393553207,0.3059265517057691,0.731555825447168,0.9955638465594794,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.075,0.1955919921336772,0.1737096296374394,600.0,0.2982582344932016,0,357,0.044625,2386.065875945613,297.6054036325745,0.0781663337445632,0.217645150252168,0.2965857972098453,0.2620760291074041,0.2880835888415578,0.7297205075393449,0.9943926534461052,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.106066017178,0.2167604017578304,0.1396654248169869,848.528137424,0.3043461878008793,0,526,0.06575,2434.7695024070345,434.5603724318536,0.0837456751556855,0.2259578892388159,0.3236170295038247,0.2751658424270348,0.3027256388710629,0.7424370611359539,1.063318820722517,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.15,0.1379321218033746,0.0879445052964927,1200.0,0.3053406153339789,0,724,0.0905,2442.724922671831,611.2786849486318,0.0923250628480183,0.2285029243072567,0.3412979198977098,0.3023674487163591,0.3147289251192159,0.748354175081891,1.1177612893862847,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.212132034356,0.0833637873858923,0.0872733880930555,1697.056274848,0.3009125328002706,0,1010,0.12625,2407.3002624021647,845.4593910697862,0.093044536482676,0.2258598374129408,0.3435853777394354,0.3092079137309775,0.3256663674852076,0.7505830192950267,1.14181145777497,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.3,0.114638028835085,0.1281713270012849,2400.0,0.2969132914659428,0,1401,0.175125,2375.306331727543,1177.9763382480216,0.0945987174013988,0.2222703487720708,0.3313545327655604,0.3186072167208778,0.3334428433933358,0.7486035659591416,1.115997640690222,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.424264068712,0.2490588055846743,0.2424834053242342,3394.112549696,0.2910662828033458,0,1947,0.243375,2328.530262426767,1629.129796049296,0.0955544349359355,0.2168530998522503,0.314518725604121,0.3282909790018354,0.3576011556417033,0.7450299559388114,1.0805742340710085,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,47,249978285,0.6,0.4451468897409349,0.4453533659440307,4800.0,0.2836060321888854,0,2603,0.325375,2268.848257511084,2232.1645856166474,0.100171707297431,0.211916519053835,0.2982313819712535,0.3532072520612513,0.3825780355909375,0.7472214798051113,1.0515692479087588,0,0.0
